Email,Password,user_name,cth_id,courthouse_name,courthouse_code,Type,cas_id1,hea_id1,cas_id2,hea_id2,cas_id3,hea_id3,cas_id4,hea_id4,cas_id5,hea_id5
PerfCourtClerk33@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk33,36,"Aldersgate House",36,CourtClerk,539549,1349353,525597,1314773,538109,1345760,547693,1369523,540317,1351229
PerfCourtClerk34@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk34,8,"Birmingham",8,CourtClerk,9765139,24418677,9751859,24385434,9691907,24235679,9764323,24416606,9714835,24292932
PerfCourtClerk35@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk35,19,"Cambridge",19,CourtClerk,4338610,10851715,4360370,10905811,4349266,10878239,4343474,10863833,4360082,10905064
PerfCourtClerk36@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk36,50,"Great Grimsby Combined Court Centre",50,CourtClerk,3800464,9505471,3776144,9444480,3764000,9414192,3776144,9444482,3774048,9439290
PerfCourtClerk37@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk37,44,"Doncaster Crown Court",44,CourtClerk,410124,1025878,400348,1001208,420108,1051004,421132,1053564,411964,1030479
PerfCourtClerk38@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk38,24,"Central Criminal Court",24,CourtClerk,4696868,11747046,4754788,11891968,4730228,11830563,4819012,12053177,4685476,11718746
PerfCourtClerk39@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk39,37,"Crown Court at Holborn",37,CourtClerk,1436115,3592596,1452131,3632632,1453955,3637173,1438947,3599692,1440803,3604291
PerfCourtClerk40@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk40,56,"Hereford",56,CourtClerk,56488,141283,43720,109483,61112,152877,61992,155115,53960,135024
PerfCourtClerk41@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk41,20,"Canterbury Combined Court Centre",20,CourtClerk,9069505,22678145,9026657,22571081,9049809,22628807,9089393,22727839,9117233,22797257
PerfCourtClerk42@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk42,14,"Bradford Combined Court Centre",14,CourtClerk,6959456,17403041,6931328,17332760,7011888,17533813,7000064,17504140,6933936,17339342
PerfCourtClerk43@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk43,45,"Dorchester Combined Court Centre",45,CourtClerk,105816,264208,105240,262766,105576,263584,106776,266616,104776,261617
PerfCourtClerk44@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk44,51,"Guildford",51,CourtClerk,2383746,5961925,2402354,6008759,2357042,5895436,2382850,5959703,2365586,5916664
PerfCourtClerk45@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk45,38,"Crown Court at Monument",38,CourtClerk,1458819,3649302,1475379,3690829,1464707,3664163,1464707,3664162,1460403,3653279
PerfCourtClerk46@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk46,59,"Inner London",59,CourtClerk,2893277,7237462,2834349,7089701,2808925,7025731,2809069,7026076,2938045,7349190
PerfCourtClerk47@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk47,28,"Chester Crowne Plaza",28,CourtClerk,1432035,3582375,1427459,3571046,1423683,3561599,1411539,3531258,1424787,3564391
PerfCourtClerk48@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk48,77,"Lincoln Combined Court Centre",77,CourtClerk,2450243,6128281,2457539,6146456,2445939,6117627,2471683,6181902,2464403,6163549
PerfCourtClerk49@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk49,29,"Chester Magistrates Court",29,CourtClerk,614800,1537415,603936,1510143,622160,1555854,618320,1546247,615728,1539780
PerfCourtClerk50@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk50,86,"Manchester Hilton Deansgate",86,CourtClerk,1281616,3206526,1287520,3221282,1280960,3204864,1304336,3263027,1294080,3237406
PerfCourtClerk51@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk51,62,"Isleworth",62,CourtClerk,8067796,20174780,8189124,20479066,8131828,20335632,8130932,20333395,8152580,20387717
PerfCourtClerk52@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk52,63,"Kingston upon Hull Combined Court Centre (including Beverley)",63,CourtClerk,6731854,16834520,6679742,16704240,6724382,16815823,6671838,16684501,6689406,16728370
PerfCourtClerk53@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk53,102,"Peterborough Knights Chamber",102,CourtClerk,352954,882872,345018,862953,353690,884715,356586,892053,354378,886469
PerfCourtClerk54@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk54,78,"Liverpool Crown Court",78,CourtClerk,4044128,10115069,3807712,9523430,4053328,10137996,3934016,9839853,3945568,9868766
PerfCourtClerk55@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk55,64,"Kingston",64,CourtClerk,10247051,25622714,10220603,25556534,10172395,25436124,10198843,25502302,10196987,25497577
PerfCourtClerk56@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk56,87,"Manchester Minshull Street",87,CourtClerk,8806540,22022012,8745964,21870779,8794348,21991511,8784188,21965974,8801260,22008791
PerfCourtClerk57@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk57,30,"Chester Town Hall",30,CourtClerk,566286,1416104,557070,1392951,552974,1382769,571790,1429730,568894,1422579
PerfCourtClerk58@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk58,64,"Kingston",64,CourtClerk,10128795,25327016,10247051,25622714,10258811,25652203,10219595,25554046,10155579,25394028
PerfCourtClerk59@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk59,96,"Northampton Combined Court Centre",96,CourtClerk,5746387,14371408,5767891,14425100,5763411,14413864,5747731,14374728,5762835,14412401
PerfCourtClerk60@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk46,60,"Inner London CC at the RCJ",60,CourtClerk,997067,2494661,980891,2454060,974299,2437527,991355,2480351,977819,2446372
PerfCourtClerk61@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk61,103,"Peterborough Magistrates Court",103,CourtClerk,2435138,6090694,2433922,6087619,2426146,6068147,2420018,6052934,2437282,6096133
PerfCourtClerk62@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk62,79,"Liverpool CJC",79,CourtClerk,227560,569283,217288,543611,221208,553388,218376,546380,218312,546228
PerfCourtClerk63@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk63,66,"Lancaster",66,CourtClerk,1313201,3285248,1315329,3290667,1320945,3304614,1324737,3314036,1319937,3302161
PerfCourtClerk64@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk64,88,"Birmingham Maple House",88,CourtClerk,680595,1701739,699203,1748244,697027,1742784,678387,1696227,689875,1724952
PerfCourtClerk65@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk65,31,"Chichester Combined Court Centre",31,CourtClerk,1769270,4425279,1780646,4453765,1781670,4456331,1782870,4459301,1785046,4464709
PerfCourtClerk66@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk46,61,"Ipswich",61,CourtClerk,5379599,13453890,5401103,13507919,5426559,13571695,5427103,13573086,5393407,13488621
PerfCourtClerk67@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk67,97,"Norwich Combined Court Centre",97,CourtClerk,5934021,14840481,5894789,14742322,5955573,14894524,5917301,14798486,5930565,14831784
PerfCourtClerk68@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk68,80,"Liverpool Hilton Hotel",80,CourtClerk,206088,515657,205512,514171,204728,512215,206440,516536,210952,527809
PerfCourtClerk69@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk69,104,"Plymouth",104,CourtClerk,2271728,5681560,2295088,5740127,2265424,5665941,2298624,5749051,2255328,5640758
PerfCourtClerk70@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk70,89,"Merthyr Tydfil Combined Court Centre",89,CourtClerk,17775116,33114009,17800390,33139289,17791484,33130401,17773774,33112646,17788265,33127162
PerfCourtClerk71@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk71,32,"Cirencester",32,CourtClerk,65912,164832,64952,162427,65048,162661,72328,181007,68872,172206
PerfCourtClerk72@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk46,62,"Isleworth",62,CourtClerk,8137300,20349490,8068148,20175665,8019556,20053612,8049156,20127803,8128116,20326272
PerfCourtClerk73@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk73,98,"Nottingham",98,CourtClerk,8898104,22250482,9003664,22513664,9011552,22533324,8911216,22283148,8928032,22325347
PerfCourtClerk74@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk74,81,"Luton",81,CourtClerk,3056625,7645979,3117937,7798739,3099761,7753574,3088513,7725492,3115041,7791621
PerfCourtClerk75@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk75,67,"Lancaster Ashton Hall",67,CourtClerk,190904,477514,203128,508182,195928,489971,199192,498186,200600,501737
PerfCourtClerk76@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk76,90,"Minshull St Sitting at Stockport",90,CourtClerk,369418,924001,362170,905965,358778,897456,359514,899279,359514,899278
PerfCourtClerk77@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk46,25,"Chelmsford",25,CourtClerk,6636861,16597101,6626669,16571593,6617149,16547766,6664253,16665593,6631245,16583080
PerfCourtClerk78@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk78,71,"Leicester",71,CourtClerk,9492076,23735577,9499788,23754983,9469708,23679432,9523580,23814362,9458700,23651731
PerfCourtClerk79@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk79,33,"Coventry Combined Court Centre",33,CourtClerk,4579795,11454260,4603027,11512320,4588179,11475218,4612483,11535871,4620179,11555169
PerfCourtClerk80@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk80,82,"M40 J15 Warwick Hotel",82,CourtClerk,1647171,4120060,1643971,4112055,1660435,4153450,1643619,4111174,1659043,4149964
PerfCourtClerk81@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk81,99,"Nottingham Mercure Hotel",99,CourtClerk,1595219,3990088,1595971,3991998,1598979,3999432,1587731,3971355,1607459,4020728
PerfCourtClerk82@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk82,91,"Mold",91,CourtClerk,788759,1972835,802039,2006196,797831,1995577,793015,1983520,802551,2007453
PerfCourtClerk83@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk83,68,"Leeds Combined Court Centre",68,CourtClerk,3240210,8104444,3259810,8153423,3176546,7945590,3324386,8314781,3213554,8037974
PerfCourtClerk84@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk84,72,"Leics Crown Sitting At Lough",72,CourtClerk,447676,1120079,448348,1121760,468988,1173143,455628,1139774,462108,1156056
PerfCourtClerk85@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk46,26,"Chelmsford New Magistrates",26,CourtClerk,1005628,2516026,1022444,2558207,1012108,2532239,1001612,2506039,1012108,2532238
PerfCourtClerk86@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk86,83,"Maidstone Combined Court",83,CourtClerk,7319938,18304647,7404242,18515695,7400242,18505627,7300594,18256261,7324562,18316194
PerfCourtClerk87@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk87,75,"Lewes Combined Court Centre",75,CourtClerk,5304782,13267696,5324782,13317518,5354974,13392748,5311902,13285359,5339470,13354026
PerfCourtClerk88@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk88,92,"Newcastle Moot Hall",92,CourtClerk,4324097,10815589,4315217,10793507,4289569,10729419,4311489,10784288,4293697,10739832
PerfCourtClerk89@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk89,100,"Oxford Combined Court Centre",100,CourtClerk,7271537,18183358,7253553,18138423,7243681,18113741,7245329,18117775,7255057,18142206
PerfCourtClerk90@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk90,73,"Leonardo Hotel",73,CourtClerk,923961,2311612,937145,2344533,926473,2317883,942873,2359002,935385,2340119
PerfCourtClerk91@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk91,69,"Leeds Cloth Hall Court",69,CourtClerk,2583910,6462664,2571382,6431535,2587398,6471318,2582182,6458388,2585718,6467106
PerfCourtClerk92@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk92,84,"Maidstone CC Great Danes Hotel",84,CourtClerk,483500,1209511,478524,1197132,495244,1238778,495100,1238422,487004,1218343
PerfCourtClerk93@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk93,27,"Chester",27,CourtClerk,4462098,11159762,4440930,11107056,4445874,11119490,4467522,11173352,4461554,11158462
PerfCourtClerk94@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk94,1,"Birmingham Crown Court sitting at 4 Newton Street",1,CourtClerk,305240,763646,261832,655088,234792,587311,233576,584251,252280,631160
PerfCourtClerk95@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk95,68,"Leeds Combined Court Centre",68,CourtClerk,3324386,8314781,3261042,8156456,3176546,7945590,3138594,7850646,3361122,8406805
PerfCourtClerk96@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk96,74,"Lewes CC Sitting at Chichester",74,CourtClerk,711155,1778207,726595,1816944,721811,1804889,703075,1757964,711155,1778205
PerfCourtClerk97@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk97,101,"Peterborough Combined Court Centre",101,CourtClerk,2349793,5877249,2304673,5764217,2342033,5857733,2324705,5814470,2324417,5813738
PerfCourtClerk98@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk98,85,"Manchester Crown Square",85,CourtClerk,7737572,19349639,7744116,19365955,7694292,19240886,7794036,19490640,7790196,19481065
PerfCourtClerk99@dev.platform.hmcts.net,PerfTester@01,PerfCourtClerk99,78,"Liverpool Crown Court",78,CourtClerk,3924880,9816926,4081728,10209223,3961520,9908738,4053328,10137996,3860784,9656542
